"profile_set","child","branch_path","configuration","status","exit_code","wall_seconds","nodes","frontier","solution_topologies","multi_cover","cover_validation_fail","solver_sha256","source_sha256","plan_sha256","fanout_sha256","arguments","result_line","stdout_path","stderr_path","done_path","started_local","ended_local"
"row1_split79_v1","14","2,9,15,22,14","baseline","FRONTIER","0","0.0552342","1282","1085","0","off","not_applicable","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,14 --stop-edges 12","RESULT mode=g001_row1 status=FRONTIER nodes=1282 states=1261 generated=10051 duplicate=0 collision=8692 range=0 parity=21 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:3,10:20,11:148,12:1105, root_valid=3 frontier=1085 frontier_mex=19:556,25:102,26:280,28:101,31:26,32:17,34:2,35:1, frontier_odd=4:117,5:914,6:54, frontier_q3=11:1085, child_max=3:3,4:10,5:16,6:23,7:31,8:3,9:10,10:16,11:31,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_14.baseline.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_14.baseline.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_14.baseline.done.txt","2026-08-16T15:05:48.2907422-04:00","2026-08-16T15:05:48.3536475-04:00"
"row1_split79_v1","14","2,9,15,22,14","cover","FRONTIER","0","0.6582146","1248","578","0","on","0","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,14 --stop-edges 12 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","RESULT mode=g001_row1 status=FRONTIER nodes=1248 states=747 generated=9642 duplicate=0 collision=8317 range=0 parity=21 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:3,10:20,11:148,12:1071, root_valid=3 frontier=578 frontier_mex=19:401,25:51,26:93,28:16,31:10,32:6,34:1, frontier_odd=4:20,5:537,6:21, frontier_q3=11:578, multi_cover=on cover_checks=1227 cover_skipped=6 cover_skipped_full=163 cover_local_slots=3618 cover_local_patterns=3668 cover_slots=13585 cover_patterns=51638 cover_candidates=3043604 cover_no_candidate=170 cover_hall_fail=0 cover_exact_calls=888 cover_exact_fail=310 cover_exact_pass=0 cover_exact_budget=578 cover_exact_cap=0 cover_exact_states=67521 cover_exact_hall_fail=0 cover_validation_fail=0 cover_shadow_reject=0 child_max=3:3,4:10,5:16,6:23,7:31,8:3,9:10,10:16,11:31,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_14.cover.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_14.cover.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_14.cover.done.txt","2026-08-16T15:05:48.4036401-04:00","2026-08-16T15:05:49.0667951-04:00"
