"profile_set","child","branch_path","configuration","status","exit_code","wall_seconds","nodes","frontier","solution_topologies","multi_cover","cover_validation_fail","solver_sha256","source_sha256","plan_sha256","fanout_sha256","arguments","result_line","stdout_path","stderr_path","done_path","started_local","ended_local"
"row1_split49_v1","10","2,9,15,10","baseline","FRONTIER","0","0.0717853","4174","3634","0","off","not_applicable","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","7603A7D44363A8F4D299D0742AC09C44BF01CB2F63940508EE9C1402B8147750","D1B3B8EDCEDD8ABB248E3C34F5FF979BE1183FCE502B4B3C7CB937DA08C1D78B","--mode g001_row1 --branch-path 2,9,15,10 --stop-edges 12","RESULT mode=g001_row1 status=FRONTIER nodes=4174 states=4115 generated=27858 duplicate=0 collision=23637 range=0 parity=59 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:2,9:8,10:53,11:413,12:3693, root_valid=3 frontier=3634 frontier_mex=22:1376,23:572,24:279,26:160,27:1164,28:24,29:58,33:1, frontier_odd=4:1364,5:2270, frontier_q3=11:3634, child_max=3:3,4:10,5:16,6:23,7:2,8:6,9:13,10:21,11:34,","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_10.baseline.stdout.txt","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_10.baseline.stderr.txt","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_10.baseline.done.txt","2026-08-16T14:30:13.5676765-04:00","2026-08-16T14:30:13.6407309-04:00"
"row1_split49_v1","10","2,9,15,10","cover","FRONTIER","0","1.5739352","3958","1378","0","on","0","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","7603A7D44363A8F4D299D0742AC09C44BF01CB2F63940508EE9C1402B8147750","D1B3B8EDCEDD8ABB248E3C34F5FF979BE1183FCE502B4B3C7CB937DA08C1D78B","--mode g001_row1 --branch-path 2,9,15,10 --stop-edges 12 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","RESULT mode=g001_row1 status=FRONTIER nodes=3958 states=1813 generated=25239 duplicate=0 collision=21234 range=0 parity=58 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:2,9:8,10:53,11:408,12:3482, root_valid=3 frontier=1378 frontier_mex=22:608,23:318,24:121,26:60,27:239,28:9,29:23, frontier_odd=4:328,5:1050, frontier_q3=11:1378, multi_cover=on cover_checks=3900 cover_skipped=7 cover_skipped_full=428 cover_local_slots=9540 cover_local_patterns=9723 cover_slots=37975 cover_patterns=141563 cover_candidates=8475596 cover_no_candidate=1040 cover_hall_fail=0 cover_exact_calls=2425 cover_exact_fail=1047 cover_exact_pass=0 cover_exact_budget=1378 cover_exact_cap=0 cover_exact_states=170588 cover_exact_hall_fail=0 cover_validation_fail=0 cover_shadow_reject=0 child_max=3:3,4:10,5:16,6:23,7:2,8:6,9:13,10:21,11:34,","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_10.cover.stdout.txt","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_10.cover.stderr.txt","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_10.cover.done.txt","2026-08-16T14:30:13.6818540-04:00","2026-08-16T14:30:15.2576345-04:00"
