"profile_set","child","branch_path","configuration","status","exit_code","wall_seconds","nodes","frontier","solution_topologies","multi_cover","cover_validation_fail","solver_sha256","source_sha256","plan_sha256","fanout_sha256","arguments","result_line","stdout_path","stderr_path","done_path","started_local","ended_local"
"row1_split79_v1","6","2,9,15,22,6","baseline","FRONTIER","0","0.0828766","2545","2178","0","off","not_applicable","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,6 --stop-edges 12","RESULT mode=g001_row1 status=FRONTIER nodes=2545 states=2502 generated=19657 duplicate=0 collision=17035 range=0 parity=43 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:4,10:36,11:278,12:2221, root_valid=3 frontier=2178 frontier_mex=19:1287,22:501,25:178,26:83,27:85,28:12,29:1,30:3,31:11,32:13,33:4, frontier_odd=5:2114,6:64, frontier_q3=11:2178, child_max=3:3,4:10,5:16,6:23,7:31,8:4,9:15,10:24,11:30,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_06.baseline.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_06.baseline.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_06.baseline.done.txt","2026-08-16T15:05:06.0470520-04:00","2026-08-16T15:05:06.1334197-04:00"
"row1_split79_v1","6","2,9,15,22,6","cover","FRONTIER","0","1.5418489","2441","1178","0","on","0","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,6 --stop-edges 12 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","RESULT mode=g001_row1 status=FRONTIER nodes=2441 states=1481 generated=18339 duplicate=0 collision=15821 range=0 parity=43 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:4,10:36,11:278,12:2117, root_valid=3 frontier=1178 frontier_mex=19:729,22:262,25:72,26:52,27:38,28:6,31:5,32:10,33:4, frontier_odd=5:1135,6:43, frontier_q3=11:1178, multi_cover=on cover_checks=2398 cover_skipped=6 cover_skipped_full=297 cover_local_slots=6579 cover_local_patterns=6585 cover_slots=27608 cover_patterns=98818 cover_candidates=6438414 cover_no_candidate=284 cover_hall_fail=0 cover_exact_calls=1811 cover_exact_fail=633 cover_exact_pass=0 cover_exact_budget=1178 cover_exact_cap=0 cover_exact_states=140664 cover_exact_hall_fail=0 cover_validation_fail=0 cover_shadow_reject=0 child_max=3:3,4:10,5:16,6:23,7:31,8:4,9:15,10:24,11:30,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_06.cover.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_06.cover.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_06.cover.done.txt","2026-08-16T15:05:06.1853171-04:00","2026-08-16T15:05:07.7288507-04:00"
