"profile_set","child","branch_path","configuration","status","exit_code","wall_seconds","nodes","frontier","solution_topologies","multi_cover","cover_validation_fail","solver_sha256","source_sha256","plan_sha256","fanout_sha256","arguments","result_line","stdout_path","stderr_path","done_path","started_local","ended_local"
"row1_split79_v1","21","2,9,15,22,21","baseline","FRONTIER","0","0.450248","8380","7264","0","off","not_applicable","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,21 --stop-edges 12","RESULT mode=g001_row1 status=FRONTIER nodes=8380 states=8314 generated=72243 duplicate=0 collision=63786 range=0 parity=66 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:16,10:140,11:889,12:7329, root_valid=3 frontier=7264 frontier_mex=16:2960,21:2638,22:612,23:335,24:373,25:164,27:113,28:52,29:12,30:2,31:2,34:1, frontier_odd=3:25,4:2965,5:4274, frontier_q3=11:7264, child_max=3:3,4:10,5:16,6:23,7:31,8:16,9:25,10:27,11:48,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_21.baseline.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_21.baseline.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_21.baseline.done.txt","2026-08-16T15:06:15.9458825-04:00","2026-08-16T15:06:16.4194478-04:00"
"row1_split79_v1","21","2,9,15,22,21","cover","FRONTIER","0","8.620891","7028","3569","0","on","0","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,21 --stop-edges 12 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","RESULT mode=g001_row1 status=FRONTIER nodes=7028 states=4397 generated=57332 duplicate=0 collision=50227 range=0 parity=51 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:16,10:131,11:762,12:6113, root_valid=3 frontier=3569 frontier_mex=16:1809,21:1281,22:254,23:114,24:52,25:28,27:17,28:11,29:2,31:1, frontier_odd=4:1186,5:2383, frontier_q3=11:3569, multi_cover=on cover_checks=6977 cover_skipped=6 cover_skipped_full=822 cover_local_slots=18356 cover_local_patterns=18288 cover_slots=77885 cover_patterns=311568 cover_candidates=21810937 cover_no_candidate=1052 cover_hall_fail=0 cover_exact_calls=5097 cover_exact_fail=1528 cover_exact_pass=0 cover_exact_budget=3569 cover_exact_cap=0 cover_exact_states=415767 cover_exact_hall_fail=0 cover_validation_fail=0 cover_shadow_reject=0 child_max=3:3,4:10,5:16,6:23,7:31,8:16,9:25,10:27,11:48,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_21.cover.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_21.cover.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_21.cover.done.txt","2026-08-16T15:06:16.8981045-04:00","2026-08-16T15:06:26.1439904-04:00"
