"profile_set","child","branch_path","configuration","status","exit_code","wall_seconds","nodes","frontier","solution_topologies","multi_cover","cover_validation_fail","solver_sha256","source_sha256","plan_sha256","fanout_sha256","arguments","result_line","stdout_path","stderr_path","done_path","started_local","ended_local"
"row1_split79_v1","7","2,9,15,22,7","baseline","FRONTIER","0","0.1158351","1594","1362","0","off","not_applicable","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,7 --stop-edges 12","RESULT mode=g001_row1 status=FRONTIER nodes=1594 states=1559 generated=10779 duplicate=0 collision=9108 range=0 parity=35 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:5,10:23,11:163,12:1397, root_valid=3 frontier=1362 frontier_mex=19:577,20:412,26:268,27:37,28:52,29:7,30:2,31:1,32:2,33:3,34:1, frontier_odd=5:1211,6:151, frontier_q3=11:1362, child_max=3:3,4:10,5:16,6:23,7:31,8:5,9:10,10:25,11:28,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_07.baseline.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_07.baseline.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_07.baseline.done.txt","2026-08-16T15:05:07.8550137-04:00","2026-08-16T15:05:07.9760249-04:00"
"row1_split79_v1","7","2,9,15,22,7","cover","FRONTIER","0","1.0472643","1542","804","0","on","0","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,7 --stop-edges 12 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","RESULT mode=g001_row1 status=FRONTIER nodes=1542 states=995 generated=10384 duplicate=0 collision=8765 range=0 parity=35 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:5,10:23,11:163,12:1345, root_valid=3 frontier=804 frontier_mex=19:350,20:251,26:145,27:23,28:27,29:3,30:1,32:1,33:2,34:1, frontier_odd=5:735,6:69, frontier_q3=11:804, multi_cover=on cover_checks=1507 cover_skipped=6 cover_skipped_full=185 cover_local_slots=4133 cover_local_patterns=4155 cover_slots=17570 cover_patterns=63166 cover_candidates=3937376 cover_no_candidate=166 cover_hall_fail=0 cover_exact_calls=1150 cover_exact_fail=346 cover_exact_pass=0 cover_exact_budget=804 cover_exact_cap=0 cover_exact_states=93038 cover_exact_hall_fail=0 cover_validation_fail=0 cover_shadow_reject=0 child_max=3:3,4:10,5:16,6:23,7:31,8:5,9:10,10:25,11:28,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_07.cover.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_07.cover.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_07.cover.done.txt","2026-08-16T15:05:08.1009269-04:00","2026-08-16T15:05:09.1569892-04:00"
