"profile_set","child","branch_path","configuration","status","exit_code","wall_seconds","nodes","frontier","solution_topologies","multi_cover","cover_validation_fail","solver_sha256","source_sha256","plan_sha256","fanout_sha256","arguments","result_line","stdout_path","stderr_path","done_path","started_local","ended_local"
"row1_split79_v1","4","2,9,15,22,4","baseline","FRONTIER","0","0.16874229999999998","11668","10547","0","off","not_applicable","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,4 --stop-edges 12","RESULT mode=g001_row1 status=FRONTIER nodes=11668 states=11597 generated=64130 duplicate=0 collision=52385 range=0 parity=71 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:9,10:91,11:944,12:10618, root_valid=3 frontier=10547 frontier_mex=23:3056,24:3596,25:1917,26:1187,27:280,28:125,29:227,30:104,31:28,32:21,33:3,35:1,36:1,40:1, frontier_odd=4:86,5:7337,6:3124, frontier_q3=11:10547, child_max=3:3,4:10,5:16,6:23,7:31,8:9,9:21,10:33,11:52,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_04.baseline.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_04.baseline.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_04.baseline.done.txt","2026-08-16T15:04:59.0104091-04:00","2026-08-16T15:04:59.1811482-04:00"
"row1_split79_v1","4","2,9,15,22,4","cover","FRONTIER","0","4.8401383","10253","3235","0","on","0","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,4 --stop-edges 12 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","RESULT mode=g001_row1 status=FRONTIER nodes=10253 states=4094 generated=52268 duplicate=0 collision=41938 range=0 parity=71 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:9,10:91,11:887,12:9260, root_valid=3 frontier=3235 frontier_mex=23:1239,24:1047,25:448,26:313,27:60,28:7,29:80,30:27,31:7,32:6,35:1, frontier_odd=4:27,5:2405,6:803, frontier_q3=11:3235, multi_cover=on cover_checks=10182 cover_skipped=6 cover_skipped_full=853 cover_local_slots=18818 cover_local_patterns=18818 cover_slots=97719 cover_patterns=345094 cover_candidates=21541484 cover_no_candidate=3085 cover_hall_fail=0 cover_exact_calls=6238 cover_exact_fail=3003 cover_exact_pass=0 cover_exact_budget=3235 cover_exact_cap=0 cover_exact_states=413159 cover_exact_hall_fail=0 cover_validation_fail=0 cover_shadow_reject=0 child_max=3:3,4:10,5:16,6:23,7:31,8:9,9:21,10:33,11:52,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_04.cover.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_04.cover.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_04.cover.done.txt","2026-08-16T15:04:59.2341925-04:00","2026-08-16T15:05:04.0757218-04:00"
