"profile_set","child","branch_path","configuration","status","exit_code","wall_seconds","nodes","frontier","solution_topologies","multi_cover","cover_validation_fail","solver_sha256","source_sha256","plan_sha256","fanout_sha256","arguments","result_line","stdout_path","stderr_path","done_path","started_local","ended_local"
"row1_split79_v1","9","2,9,15,22,9","baseline","FRONTIER","0","0.0706581","3916","3398","0","off","not_applicable","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,9 --stop-edges 12","RESULT mode=g001_row1 status=FRONTIER nodes=3916 states=3870 generated=27071 duplicate=0 collision=23078 range=0 parity=46 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:7,10:40,11:419,12:3444, root_valid=3 frontier=3398 frontier_mex=22:1569,23:146,25:39,26:329,27:1190,28:28,29:68,30:12,31:12,32:5, frontier_odd=5:3111,6:287, frontier_q3=11:3398, child_max=3:3,4:10,5:16,6:23,7:31,8:7,9:13,10:28,11:34,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_09.baseline.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_09.baseline.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_09.baseline.done.txt","2026-08-16T15:05:13.5486661-04:00","2026-08-16T15:05:13.6198838-04:00"
"row1_split79_v1","9","2,9,15,22,9","cover","FRONTIER","0","1.505571","3548","1352","0","on","0","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,9 --stop-edges 12 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","RESULT mode=g001_row1 status=FRONTIER nodes=3548 states=1755 generated=23112 duplicate=0 collision=19487 range=0 parity=46 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:7,10:40,11:413,12:3082, root_valid=3 frontier=1352 frontier_mex=22:776,23:84,25:26,26:137,27:276,28:20,29:26,30:4,31:3, frontier_odd=5:1238,6:114, frontier_q3=11:1352, multi_cover=on cover_checks=3502 cover_skipped=6 cover_skipped_full=397 cover_local_slots=8823 cover_local_patterns=8891 cover_slots=36479 cover_patterns=123477 cover_candidates=7506290 cover_no_candidate=746 cover_hall_fail=0 cover_exact_calls=2353 cover_exact_fail=1001 cover_exact_pass=0 cover_exact_budget=1352 cover_exact_cap=0 cover_exact_states=166172 cover_exact_hall_fail=0 cover_validation_fail=0 cover_shadow_reject=0 child_max=3:3,4:10,5:16,6:23,7:31,8:7,9:13,10:28,11:34,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_09.cover.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_09.cover.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_09.cover.done.txt","2026-08-16T15:05:13.6880635-04:00","2026-08-16T15:05:15.1961497-04:00"
