"profile_set","child","branch_path","configuration","status","exit_code","wall_seconds","nodes","frontier","solution_topologies","multi_cover","cover_validation_fail","solver_sha256","source_sha256","plan_sha256","fanout_sha256","arguments","result_line","stdout_path","stderr_path","done_path","started_local","ended_local"
"row1_split79_v1","0","2,9,15,22,0","baseline","FRONTIER","0","0.0485289","1121","1019","0","off","not_applicable","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,0 --stop-edges 12","RESULT mode=g001_row1 status=FRONTIER nodes=1121 states=1113 generated=5614 duplicate=0 collision=4416 range=0 parity=8 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:2,10:14,11:73,12:1026, root_valid=3 frontier=1019 frontier_mex=20:460,23:230,25:213,26:93,27:7,28:10,29:2,30:3,31:1, frontier_odd=4:72,5:947, frontier_q3=11:1019, child_max=3:3,4:10,5:16,6:23,7:31,8:2,9:7,10:13,11:40,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_00.baseline.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_00.baseline.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_00.baseline.done.txt","2026-08-16T15:04:55.2434540-04:00","2026-08-16T15:04:55.3023246-04:00"
"row1_split79_v1","0","2,9,15,22,0","cover","FRONTIER","0","0.7461394","1066","586","0","on","0","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","3CAC29583013A86A5951CB85B846F634EFA9E5791C55D4A3D59EF9E65A68C316","BCFA8A6AE25CEB7CCEC9597C7ABBEE9FF924060F8400DD09E47EAB2A33D4D58E","--mode g001_row1 --branch-path 2,9,15,22,0 --stop-edges 12 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","RESULT mode=g001_row1 status=FRONTIER nodes=1066 states=674 generated=5218 duplicate=0 collision=4075 range=0 parity=8 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:1,9:2,10:14,11:73,12:971, root_valid=3 frontier=586 frontier_mex=20:259,23:154,25:120,26:51,27:2, frontier_odd=4:50,5:536, frontier_q3=11:586, multi_cover=on cover_checks=1058 cover_skipped=6 cover_skipped_full=82 cover_local_slots=1862 cover_local_patterns=1856 cover_slots=12170 cover_patterns=45124 cover_candidates=3090305 cover_no_candidate=179 cover_hall_fail=0 cover_exact_calls=791 cover_exact_fail=205 cover_exact_pass=0 cover_exact_budget=586 cover_exact_cap=0 cover_exact_states=67513 cover_exact_hall_fail=0 cover_validation_fail=0 cover_shadow_reject=0 child_max=3:3,4:10,5:16,6:23,7:31,8:2,9:7,10:13,11:40,","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_00.cover.stdout.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_00.cover.stderr.txt","work/a2_solver/row1_profile_runs/row1_split79_v1.path_2_9_15_22_00.cover.done.txt","2026-08-16T15:04:55.5692069-04:00","2026-08-16T15:04:56.3223566-04:00"
