"profile_set","child","branch_path","configuration","status","exit_code","wall_seconds","nodes","frontier","solution_topologies","multi_cover","cover_validation_fail","solver_sha256","source_sha256","plan_sha256","fanout_sha256","arguments","result_line","stdout_path","stderr_path","done_path","started_local","ended_local"
"row1_split49_v1","4","2,9,15,4","baseline","FRONTIER","0","0.22801449999999998","8846","7758","0","off","not_applicable","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","7603A7D44363A8F4D299D0742AC09C44BF01CB2F63940508EE9C1402B8147750","D1B3B8EDCEDD8ABB248E3C34F5FF979BE1183FCE502B4B3C7CB937DA08C1D78B","--mode g001_row1 --branch-path 2,9,15,4 --stop-edges 12","RESULT mode=g001_row1 status=FRONTIER nodes=8846 states=8784 generated=59864 duplicate=0 collision=50971 range=0 parity=62 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:2,9:17,10:89,11:913,12:7820, root_valid=3 frontier=7758 frontier_mex=23:3678,24:1522,25:638,26:258,27:1368,28:29,29:108,30:111,31:31,33:9,35:5,36:1, frontier_odd=4:5802,5:1956, frontier_q3=15:7758, child_max=3:3,4:10,5:16,6:23,7:2,8:12,9:15,10:30,11:51,","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_04.baseline.stdout.txt","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_04.baseline.stderr.txt","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_04.baseline.done.txt","2026-08-16T14:28:41.4301519-04:00","2026-08-16T14:28:41.6633763-04:00"
"row1_split49_v1","4","2,9,15,4","cover","FRONTIER","0","3.8762128999999996","7687","2337","0","on","0","5F50BEC4D18947680EE170BF22AF747D1E74EA203E34E305EAE27768439B46AD","134373D19AD4B1B1DFB30595F73BEABCEF30FA21C19B74A652669FB7705A72D9","7603A7D44363A8F4D299D0742AC09C44BF01CB2F63940508EE9C1402B8147750","D1B3B8EDCEDD8ABB248E3C34F5FF979BE1183FCE502B4B3C7CB937DA08C1D78B","--mode g001_row1 --branch-path 2,9,15,4 --stop-edges 12 --multi-edge-cover --multi-edge-cover-no-hall --multi-edge-cover-max-components 6 --multi-edge-cover-budget 100 --multi-edge-cover-no-exact-hall","RESULT mode=g001_row1 status=FRONTIER nodes=7687 states=3155 generated=47553 duplicate=0 collision=39819 range=0 parity=60 diameter=0 g002=0 cutlower=0 cutupper=0 late_t9a=0 solution_topologies=0 depth=3:1,4:1,5:1,6:1,7:1,8:2,9:17,10:89,11:861,12:6713, root_valid=3 frontier=2337 frontier_mex=23:1375,24:510,25:166,26:61,27:203,28:1,29:11,30:10, frontier_odd=4:1964,5:373, frontier_q3=15:2337, multi_cover=on cover_checks=7627 cover_skipped=7 cover_skipped_full=811 cover_local_slots=18117 cover_local_patterns=18306 cover_slots=71927 cover_patterns=252930 cover_candidates=15429467 cover_no_candidate=2209 cover_hall_fail=0 cover_exact_calls=4600 cover_exact_fail=2263 cover_exact_pass=0 cover_exact_budget=2337 cover_exact_cap=0 cover_exact_states=305807 cover_exact_hall_fail=0 cover_validation_fail=0 cover_shadow_reject=0 child_max=3:3,4:10,5:16,6:23,7:2,8:12,9:15,10:30,11:51,","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_04.cover.stdout.txt","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_04.cover.stderr.txt","work/a2_solver/row1_profile_runs/row1_split49_v1.path_2_9_15_04.cover.done.txt","2026-08-16T14:28:41.7629647-04:00","2026-08-16T14:28:45.6449519-04:00"
